filename,cleaned_sentence,unvowel_sentence,uuid
Fadel_test.txt,قَوْلُهُ: (أَوْ مَوْتِ السَّيِّدِ) الظَّاهِرُ أَنَّ هَذَا خَاصٌّ بِالْمُسْتَوْلَدَةِ فَإِنْ فِي غَيْرِهَا يَنْتَقِلُ الْوَارِثُ فَيَجِبُ الِاسْتِبْرَاءُ، وَلَوْ كَانَتْ غَيْرَ مَوْطُوءَةٍ لِلسَّيِّدِ وَيَكُونُ مِنْ الْقِسْمِ الْأَوَّلِ اللَّهُمَّ إِلَّا أَنْ يُرِيدَ الْمُدَبَّرَةَ وَالْمُسْتَوْلَدَةَ (13 / 394),قوله: (أو موت السيد) الظاهر أن هذا خاص بالمستولدة فإن في غيرها ينتقل الوارث فيجب الاستبراء، ولو كانت غير موطوءة للسيد ويكون من القسم الأول اللهم إلا أن يريد المدبرة والمستولدة (13 / 394),2a905bd4-cf48-491c-9bd6-e6671df741a7
Fadel_test.txt,قَوْلُهُ: [بِقِشْرِهِ] : أَيْ وَلَهُ أَنْ يَخْرُجَ عَنْ الْأَرْزِ مَقْشُورًا أَوْ غَيْرَ مَقْشُورٍ خِلَافًا لِمَنْ قَالَ بِتَعَيُّنِ الثَّانِي.,قوله: [بقشره] : أي وله أن يخرج عن الأرز مقشورا أو غير مقشور خلافا لمن قال بتعين الثاني.,cc62e8eb-dd1e-4c7d-b9a0-f816456cff94
Fadel_test.txt,(وَتَحِلُّ أُخْتُ الْأَخِ لَهَا رَضَاعًا) أَيْ مِنْ حَيْثُ الرَّضَاعِ (وَنَسَبًا) يَشْمَلُ أَرْبَعَ صُوَرٍ؛ لِأَنَّ كُلًّا مِنْ الْأُخْتِ وَالْأَخِ إِمَّا أَنْ يَكُونَ رَضَاعًا، أَوْ نَسَبًا، أَوْ بِالْعَكْسِ، وَالْكُلُّ حَلَالٌ فَمَثَّلَ بِقَوْلِهِ: (كَأَخٍ مِنْ الْأَبِ لَهُ أُخْتٌ مِنْ أُمِّهِ تَحِلُّ) هَذِهِ الْأُخْتُ (لِأَخِيهِ مِنْ أَبِيهِ) صُورَةٌ نِسْبِيَّةٌ؛ لِأَنَّهَا إِذَا كَانَتْ حَلَالًا كَانَ حِلُّ أُخْتِ الْأَخِ رَضَاعًا أَوْلَى، هَذَا قَدْ عُلِمَ مِمَّا سَبَقَ مِنْ قَوْلِهِ: فَيَحْرُمُ مِنْهُ مَا يَحْرُمُ مِنْ النَّسَبِ إِلَّا أَنَّهُ ذُكِرَ تَوْطِئَةً لِمَا بَعْدَهُ (وَلَا حِلَّ بَيْنَ رَضِيعَيْ ثَدْيٍ) أَيْ بَيْنَ مَنْ اجْتَمَعَا عَلَى الِارْتِضَاعِ مِنْ ثَدْيٍ فِي وَقْتٍ مَخْصُوصٍ؛ لِأَنَّهُمَا أَخَوَانِ مِنْ الرَّضَاعِ، وَإِنْ كَانَ اللَّبَنُ مِنْ الزَّوْجَيْنِ فَهُمَا أَخَوَانِ لِأُمٍّ، أَوْ أُخْتَانِ لِأُمٍّ، وَإِنْ كَانَ لِرَجُلٍ وَاحِدٍ فَأَخَوَانِ لِأَبٍ وَأَمٍّ، أَوْ أُخْتَانِ لَهُمَا وَأَرَادَ بِالرَّضِيعَيْنِ الصَّبِيَّ وَالصَّبِيَّةَ فَغَلَّبَ الْمُذَكَّرَ عَلَى الْمُؤَنَّثِ فِي التَّثْنِيَةِ كَالْقَمَرَيْنِ.,(وتحل أخت الأخ لها رضاعا) أي من حيث الرضاع (ونسبا) يشمل أربع صور؛ لأن كلا من الأخت والأخ إما أن يكون رضاعا، أو نسبا، أو بالعكس، والكل حلال فمثل بقوله: (كأخ من الأب له أخت من أمه تحل) هذه الأخت (لأخيه من أبيه) صورة نسبية؛ لأنها إذا كانت حلالا كان حل أخت الأخ رضاعا أولى، هذا قد علم مما سبق من قوله: فيحرم منه ما يحرم من النسب إلا أنه ذكر توطئة لما بعده (ولا حل بين رضيعي ثدي) أي بين من اجتمعا على الارتضاع من ثدي في وقت مخصوص؛ لأنهما أخوان من الرضاع، وإن كان اللبن من الزوجين فهما أخوان لأم، أو أختان لأم، وإن كان لرجل واحد فأخوان لأب وأم، أو أختان لهما وأراد بالرضيعين الصبي والصبية فغلب المذكر على المؤنث في التثنية كالقمرين.,29e8eb9f-e036-4768-8bb2-2a9fe1770c06
Fadel_test.txt,5067 - وَأَخْبَرَنَا أَبُو عَلِيٍّ الرُّوذْبَارِيُّ أَخْبَرَنَا أَبُو بَكْرِ بْنُ دَاسَةَ حَدَّثَنَا أَبُو دَاوُدَ حَدَّثَنَا مُوسَى بْنُ إِسْمَاعِيلَ حَدَّثَنَا حَمَّادٌ فَذَكَرَهُ بِنَحْوِهِ. قَالَ أَبُو دَاوُدَ: هِشَامٌ أَقْدَمُ شَيْخٍ لِحَمَّادٍ. قَالَ: وَبَلَغَنِى عَنْ يَحْيَى بْنِ مَعِينٍ أَنَّهُ قَالَ: لَمْ يَرْوِ عَنْهُ غَيْرُ حَمَّادِ بْنِ سَلَمَةَ. (3 / 42),5067 - وأخبرنا أبو علي الروذباري أخبرنا أبو بكر بن داسة حدثنا أبو داود حدثنا موسى بن إسماعيل حدثنا حماد فذكره بنحوه. قال أبو داود: هشام أقدم شيخ لحماد. قال: وبلغنى عن يحيى بن معين أنه قال: لم يرو عنه غير حماد بن سلمة. (3 / 42),0ab4ce1f-08e1-4b96-83dc-32ea9f66a44c
Fadel_test.txt,(فَرْعٌ: مَنْ اعْتُقِلَ لِسَانُهُ فَوَصِيَّتُهُ) صَحِيحَةٌ (بِكِتَابَةٍ أَوْ إِشَارَةٍ) كَالْبَيْعِ وَرُوِيَ أَنَّ أُمَامَةَ بِنْتَ الْعَاصِي أُصْمِتَتْ فَقِيلَ لَهَا: لِفُلَانٍ كَذَا وَلِفُلَانٍ كَذَا؟ فَأَشَارَتْ أَنْ نَعَمْ، فَجَعَلَ ذَلِكَ وَصِيَّةً (فَرْعٌ) لَوْ قَالَ: كُلُّ مَنْ ادَّعَى بَعْدَ مَوْتِي شَيْئًا فَأَعْطُوهُ لَهُ وَلَا تُطَالِبُوهُ بِالْحُجَّةِ فَادَّعَى اثْنَانِ بَعْدَ مَوْتِهِ بِحَقَّيْنِ مُخْتَلِفَيْ الْقَدْرِ وَلَا حُجَّةَ كَانَ كَالْوَصِيَّةِ تُعْتَبَرُ مِنْ الثُّلُثِ وَإِنْ ضَاقَ عَنْ الْوِفَاقِ قُسِّمَ بَيْنَهُمَا عَلَى قَدْرِ حَقَّيْهِمَا، قَالَهُ الرُّويَانِيُّ وَفِي الْأَشْرَافِ لَوْ قَالَ الْمَرِيضُ: مَا يَدَّعِيهِ فُلَانٌ فَصَدِّقُوهُ فَمَاتَ قَالَ الْجُرْجَانِيُّ: هَذَا إِقْرَارٌ بِمَجْهُولٍ وَتَعْيِينُهُ لِلْوَرَثَةِ، نَقَلَ ذَلِكَ الزَّرْكَشِيُّ. (13 / 398),(فرع: من اعتقل لسانه فوصيته) صحيحة (بكتابة أو إشارة) كالبيع وروي أن أمامة بنت العاصي أصمتت فقيل لها: لفلان كذا ولفلان كذا؟ فأشارت أن نعم، فجعل ذلك وصية (فرع) لو قال: كل من ادعى بعد موتي شيئا فأعطوه له ولا تطالبوه بالحجة فادعى اثنان بعد موته بحقين مختلفي القدر ولا حجة كان كالوصية تعتبر من الثلث وإن ضاق عن الوفاق قسم بينهما على قدر حقيهما، قاله الروياني وفي الأشراف لو قال المريض: ما يدعيه فلان فصدقوه فمات قال الجرجاني: هذا إقرار بمجهول وتعيينه للورثة، نقل ذلك الزركشي. (13 / 398),951c8afb-abe1-4105-89f9-6b4a22b118bb
Fadel_test.txt,(قَوْلُهُ لِأَنَّ الْحَيَاءَ وَالْمُرُوءَةَ يَمْنَعَانِهِ مِنْهُ) قَالَ فِي شَرْحِ الْعُبَابِ فَانْدَفَعَ قَوْلُ الْإِسْنَوِيِّ مَا فَائِدَةُ صِحَّةِ ذَلِكَ مَعَ تَمَكُّنِهِ مِنْ الْفَسْخِ بِدُونِهِ إِلَّا أَنْ يُقَالَ لَيْسَ الْمُرَادُ صِحَّةَ الشَّرْطِ بَلْ عَدَمُ إِفْسَادِهِ لِلْقَرْضِ انْتَهَى.,(قوله لأن الحياء والمروءة يمنعانه منه) قال في شرح العباب فاندفع قول الإسنوي ما فائدة صحة ذلك مع تمكنه من الفسخ بدونه إلا أن يقال ليس المراد صحة الشرط بل عدم إفساده للقرض انتهى.,70ace974-dd50-46fa-bf3b-0d38f3c1edad
Fadel_test.txt,يُوَافِقُ جَوَابَهُ عَنْ تَقْيِيدِ السُّبْكِيّ الْمَسْأَلَةَ بِمَا إِذَا لَمْ يَعْلَمْ الْمَأْمُومُ عَدَمَ جَهْرِهِ بِقَوْلِهِ الَّذِي يُصَرِّحُ بِهِ كَلَامُهُمْ أَنَّ الصَّلَاةَ تَصِحُّ خَلْفَهُ ظَاهِرًا، ثُمَّ بَعْدَهَا إِنْ أَخْبَرَ بِذَلِكَ تَبَيَّنَّا مُوَافَقَةَ الظَّاهِرِ لِلْبَاطِنِ فَلَا إِعَادَةَ وَإِلَّا بِأَنَّ مُخَالَفَتَهُ لَهُ وَلَوْ ظَنًّا لِلْقَرِينَةِ فَلَزِمَتْ الْإِعَادَةُ.,يوافق جوابه عن تقييد السبكي المسألة بما إذا لم يعلم المأموم عدم جهره بقوله الذي يصرح به كلامهم أن الصلاة تصح خلفه ظاهرا، ثم بعدها إن أخبر بذلك تبينا موافقة الظاهر للباطن فلا إعادة وإلا بأن مخالفته له ولو ظنا للقرينة فلزمت الإعادة.,5272c9b0-fa75-467e-9894-e60937fe89fe
Fadel_test.txt,قَوْلُهُ: (عَنْ الْعُيُونِ) أَيْ مِنْ إِنْسٍ وَجِنٍّ وَمَلَكٍ، وَأَفَادَ أَنَّ الثَّوْبَ يَمْنَعُ مِنْ رُؤْيَةِ الْجِنِّ وَالْمَلَكِ ع ش.,قوله: (عن العيون) أي من إنس وجن وملك، وأفاد أن الثوب يمنع من رؤية الجن والملك ع ش.,d88b2ca5-1cb2-478a-afaa-e7843de754e3
Fadel_test.txt,وَضَمِيرُ هُوَ لِلتَّغْلِيظِ مُبْتَدَأٌ خَبَرُهُ جُمْلَةُ يَخْتَصُّ.,وضمير هو للتغليظ مبتدأ خبره جملة يختص.,3bb32a3a-0649-4336-8f5b-ea5485b5cb8b
Fadel_test.txt,مِنْ الْخَطَرِ.,من الخطر.,3109f7dc-d508-4ec6-a9e3-4efb8cbdc2f2
Fadel_test.txt,أَيْ؛ لِأَنَّ شَرْطَ الْعَطْفِ بِلَا أَنْ يَكُونَ (1 / 90),أي؛ لأن شرط العطف بلا أن يكون (1 / 90),30c56d1d-5112-4681-b48a-426e2187ae14
Fadel_test.txt,(قَوْلُهُ: وَلَوْ بِمُبَاحٍ) كَشُرْبِهِ الْخَمْرَ لِإِسَاغَةِ لُقْمَةٍ، وَأَشَارَ إِلَى أَنَّهُ لَا يَلْزَمُ مِنْ السُّكْرِ الْفِسْقُ فَلَا تَكْرَارَ.,(قوله: ولو بمباح) كشربه الخمر لإساغة لقمة، وأشار إلى أنه لا يلزم من السكر الفسق فلا تكرار.,ee9613f4-6653-42a1-aaa3-b455e1f0e88a
Fadel_test.txt,(لَا) إِنْ زَادَهُ قَبْلَ الْأَجَلِ دَرَاهِمَ لِيُعْطِيَهُ إِذَا حَلَّ الْأَجَلُ (أَعْرَضَ أَوْ أَصْفَقَ) مِنْ الْمَشْرُوطِ فَلَا يَجُوزُ لِأَنَّهُ صَفْقَةٌ أُخْرَى فَهُوَ فَسْخُ دَيْنٍ فِي دَيْنٍ إِنْ لَمْ يُشْتَرَطْ تَعْجِيلُهُ كُلِّهِ، وَإِلَّا جَازَ بِشَرْطِ مُخَالَفَةِ الْمَأْخُوذِ لِلْأَوَّلِ مُخَالَفَةً تُبِيحُ سَلَمَ أَحَدِهِمَا فِي الْآخَرِ، وَإِلَّا كَانَ قَضَاءً قَبْلَ الْأَجَلِ بِأَرْدَأَ أَوْ أَجْوَدَ فِيهَا، وَلَوْ زَادَهُ قَبْلَ الْأَجَلِ عَلَى أَنْ يُعْطِيَهُ ثَوْبًا أَصْفَقَ وَأَرَقَّ لَمْ يَجُزْ.,(لا) إن زاده قبل الأجل دراهم ليعطيه إذا حل الأجل (أعرض أو أصفق) من المشروط فلا يجوز لأنه صفقة أخرى فهو فسخ دين في دين إن لم يشترط تعجيله كله، وإلا جاز بشرط مخالفة المأخوذ للأول مخالفة تبيح سلم أحدهما في الآخر، وإلا كان قضاء قبل الأجل بأردأ أو أجود فيها، ولو زاده قبل الأجل على أن يعطيه ثوبا أصفق وأرق لم يجز.,5e11aeeb-5b58-4441-b868-c3d1ac013cf5
Fadel_test.txt,قَيَّدَ بِالسَّوْقِ؛ لِأَنَّهُ لَوْ لَمْ يَسُقْهُ وَخَرَجَ بِنَفْسِهِ لَمْ تُقْطَعْ، وَالْمُرَادُ مُتَسَبِّبًا فِي إِخْرَاجِهِ فَشَمِلَ مَا لَوْ أَلْقَاهُ فِي نَهْرٍ فِي الدَّارِ وَكَانَ الْمَاءُ ضَعِيفًا وَأَخْرَجَهُ بِتَحْرِيكِ السَّارِقِ؛ لِأَنَّ الْإِخْرَاجَ يُضَافُ إِلَيْهِ، وَإِنْ أَخْرَجَهُ الْمَاءُ بِقُوَّةِ جَرْيِهِ لَمْ يُقْطَعْ وَقِيلَ يُقْطَعْ، وَهُوَ الْأَصَحُّ؛ لِأَنَّهُ أَخْرَجَهُ بِسَبَبِهِ. (4 / 250),قيد بالسوق؛ لأنه لو لم يسقه وخرج بنفسه لم تقطع، والمراد متسببا في إخراجه فشمل ما لو ألقاه في نهر في الدار وكان الماء ضعيفا وأخرجه بتحريك السارق؛ لأن الإخراج يضاف إليه، وإن أخرجه الماء بقوة جريه لم يقطع وقيل يقطع، وهو الأصح؛ لأنه أخرجه بسببه. (4 / 250),1d120be3-e41f-4fe8-9327-77235ef06936
Fadel_test.txt,وَأَجَابَ عَنْ نَظِيرِهِ فِي مَوْضِعٍ آخَرَ بِأَنَّهُ إِذَا فَسَخَ النِّكَاحَ حَاكِمٌ يَرَى ذَلِكَ وَنَفَّذَ فَسْخَهُ قَاضٍ آخَرُ وَتَزَوَّجَتْ غَيْرَهُ صَحَّ الْفَسْخُ وَالتَّنْفِيذُ وَالتَّزَوُّجُ بِالْغَيْرِ، وَلَا يَرْتَفِعُ بِحُضُورِ الزَّوْجِ وَادِّعَائِهِ أَنَّهُ تَرَكَ عِنْدَهَا نَفَقَةً فِي مُدَّةِ غَيْبَتِهِ.,وأجاب عن نظيره في موضع آخر بأنه إذا فسخ النكاح حاكم يرى ذلك ونفذ فسخه قاض آخر وتزوجت غيره صح الفسخ والتنفيذ والتزوج بالغير، ولا يرتفع بحضور الزوج وادعائه أنه ترك عندها نفقة في مدة غيبته.,ae51c6a1-f659-471a-b695-e94fbba0c262
Fadel_test.txt,رَوَاهُ أَحْمَدُ، فَدَلَّ عَلَى أَنَّ الْيَتِيمَةَ تُزَوَّجُ بِإِذْنِهَا، وَأَنَّ لَهَا إِذْنًا صَحِيحًا، وَقَدْ انْتَفَى ذَلِكَ فِيمَنْ لَمْ تَبْلُغْ تِسْعًا بِالِاتِّفَاقِ، فَوَجَبَ حَمْلُهُ عَلَى مَنْ بَلَغَتْ تِسْعًا.,رواه أحمد، فدل على أن اليتيمة تزوج بإذنها، وأن لها إذنا صحيحا، وقد انتفى ذلك فيمن لم تبلغ تسعا بالاتفاق، فوجب حمله على من بلغت تسعا.,5ba009c7-b250-4650-abb1-348dfe6cb725
Fadel_test.txt,(قَوْلُهُ وَلَوْ ادَّعَى) أَيْ الْأَبُ، وَقَوْلُهُ الْمَنْفِيَّ بِالنَّصْبِ نَعْتٌ لِوَلَدِ أُمِّ الْوَلَدِ، وَقَوْلُهُ أَوْ مُدَبَّرَتِهِ أَوْ مُكَاتَبَتِهِ مَجْرُورَانِ بِالْعَطْفِ عَلَى أُمِّ.,(قوله ولو ادعى) أي الأب، وقوله المنفي بالنصب نعت لولد أم الولد، وقوله أو مدبرته أو مكاتبته مجروران بالعطف على أم.,0cc26fcd-8748-4f34-a1cc-17dffffb3f56
Fadel_test.txt,الْبَاجِيُّ: إِنَّ عَمَلَ الْحَاجِّ لَا يَتِمُّ إِلَّا فِي أَكْثَرَ مِنْ يَوْمٍ وَلَيْلَةٍ مَعَ لُزُومِ الِانْتِقَالِ مِنْ مَحَلٍّ لِآخَرَ لِأَنَّ الْخُرُوجَ مِنْ مَكَّةَ إِلَى عَرَفَةَ وَالرُّجُوعَ لَهَا لَازِمٌ (فَلَفِّقْ) وَلِذَا لَا يَقْصُرُ عَرَفِيٌّ بَعْدَ وُقُوفِهِ وَتَوَجُّهِهِ لِمِنًى وَمَكَّةَ؛ لِأَنَّ رُجُوعَهُ لِعَرَفَةَ لِوَطَنِهِ فَلَا يَصِحُّ.,الباجي: إن عمل الحاج لا يتم إلا في أكثر من يوم وليلة مع لزوم الانتقال من محل لآخر لأن الخروج من مكة إلى عرفة والرجوع لها لازم (فلفق) ولذا لا يقصر عرفي بعد وقوفه وتوجهه لمنى ومكة؛ لأن رجوعه لعرفة لوطنه فلا يصح.,aec347be-28a2-4eee-886a-7d73a2491ed2
Fadel_test.txt,ابْنُ شَعْبَانَ: أَقَلُّهُ لَهَا خَمْسَةٌ وَأَكْثَرُهُ سَبْعَةٌ.,ابن شعبان: أقله لها خمسة وأكثره سبعة.,64c09f42-0752-4849-a9ba-005131738534
Fadel_test.txt,وَإِذَا أُضِيفَ تَقْدِيرُ الِاسْتِحْقَاقِ: كَانَ لِلْمُؤَخَّرِ مَا فَضَلَ، وَإِنْ لَمْ يَفْضُلْ شَيْءٌ سَقَطَ.,وإذا أضيف تقدير الاستحقاق: كان للمؤخر ما فضل، وإن لم يفضل شيء سقط.,dd5c5b83-e258-4b14-b41a-d219ea22367f
Fadel_test.txt,(قَوْلُهُ: لِأَنَّ لَهُ) أَيْ لِلدَّائِنِ بِأَنْوَاعِهِ (قَوْلُهُ: أَوْ لِحَرْبِيٍّ) مُحْتَرَزُ قَوْلِهِ لِمُسْلِمٍ إِلَخْ (قَوْلُهُ: وَلَهُ دَيْنٌ عَلَى) أَيْ فَإِنَّهُ يَسْقُطُ (قَوْلُهُ: وَأُلْحِقَ بِهِ) أَيْ فِي السُّقُوطِ (قَوْلُهُ: وَإِنْ كَانَ غَيْرَ مُلْتَزِمٍ) أَيْ الْمُعَاهَدُ وَالْمُؤَمَّنُ (قَوْلُهُ: بِخِلَافِهِ عَلَى ذِمِّيٍّ) أَيْ فَلَا يَسْقُطُ بَلْ إِلَخْ (قَوْلُهُ: لِوُضُوحِ الْفَرْقِ) وَهُوَ أَنَّ مَا فِي الذِّمِّيِّ لَيْسَ مُتَعَيِّنًا فِي شَيْءٍ يُطَالِبُ بِهِ السَّيِّدُ وَهُوَ مُعَرَّضٌ لِلسُّقُوطِ بِخِلَافِ الْوَدِيعَةِ (قَوْلُهُ: وَلَهُ عَلَيْهِ دَيْنٌ سَقَطَ) أَيْ وَهُوَ الرَّاجِحُ وَإِنْ حُكِمَ بِزَوَالِ مِلْكِهِ بِالرِّدَّةِ، أَوْ مَحْمُولٌ عَلَى مَا إِذَا اتَّصَلَتْ رِدَّتُهُ بِالْمَوْتِ.,(قوله: لأن له) أي للدائن بأنواعه (قوله: أو لحربي) محترز قوله لمسلم إلخ (قوله: وله دين على) أي فإنه يسقط (قوله: وألحق به) أي في السقوط (قوله: وإن كان غير ملتزم) أي المعاهد والمؤمن (قوله: بخلافه على ذمي) أي فلا يسقط بل إلخ (قوله: لوضوح الفرق) وهو أن ما في الذمي ليس متعينا في شيء يطالب به السيد وهو معرض للسقوط بخلاف الوديعة (قوله: وله عليه دين سقط) أي وهو الراجح وإن حكم بزوال ملكه بالردة، أو محمول على ما إذا اتصلت ردته بالموت.,1154b76c-2565-4a53-bd33-7bc8264af848
Fadel_test.txt,فَقَدْ كَشَفَتْ هَذِهِ الْعِبَارَةُ اللَّبْسَ وَأَزَالَتْ كُلَّ تَخْمِينٍ وَحَدْسٍ وَعِبَارَةُ الْخُلَاصَةِ الَّتِي نَقَلَ عَنْهَا الْمُصَنِّفُ مُفِيدَةٌ لِمَا ذَكَرْنَا مِنْ أَنَّ مَعْنَى قَوْلِهِ: وَيَجْعَلُ كُلَّ ذِي حُجَّةٍ عَلَى حُجَّتِهِ أَنْ يَكْتُبَ ذَلِكَ فِي السِّجِلِّ، فَإِنَّهُ قَالَ بَعْدَ كَلَامٍ: وَفِي (4 / 481),فقد كشفت هذه العبارة اللبس وأزالت كل تخمين وحدس وعبارة الخلاصة التي نقل عنها المصنف مفيدة لما ذكرنا من أن معنى قوله: ويجعل كل ذي حجة على حجته أن يكتب ذلك في السجل، فإنه قال بعد كلام: وفي (4 / 481),d492f7d2-a138-4675-bb4d-067922fa74ba
Fadel_test.txt,فِيمَنْ قَالَ لِامْرَأَتِهِ: أَنْتِ طَالِقٌ إِنْ شِئْتِ أَوْ لِعَبْدِهِ أَنْتَ حُرٌّ إِذَا قَدِمَ فُلَانٌ قُلْتُ: أَرَأَيْتَ لَوْ قَالَ رَجُلٌ لِامْرَأَتِهِ أَنْتِ طَالِقٌ إِذَا شِئْت قَالَ: قَالَ مَالِكٌ: إِنَّ الْمَشِيئَةَ لَهَا وَإِنْ قَامَتْ مِنْ مَجْلِسِهَا ذَلِكَ تُوقَفُ، فَتَقْضِي أَوْ تَتْرُكُ فَإِنْ هِيَ تَرَكَتْهُ فَجَامَعَهَا قَبْلَ أَنْ تُوقَفَ أَوْ تَقْضِيَ فَلَا شَيْءَ لَهَا وَقَدْ بَطَلَ مَا كَانَ فِي يَدَيْهَا مِنْ ذَلِكَ قَالَ ابْنُ الْقَاسِمِ: وَإِنَّمَا قُلْتُ لَكَ فِي الرَّجُلِ الَّذِي يَقُولُ لِامْرَأَتِهِ أَنْتِ طَالِقٌ إِنْ شِئْتِ أَنَّ ذَلِكَ بِيَدِهَا حَتَّى تُوقَفَ وَإِنْ تَفَرَّقَا مِنْ مَجْلِسِهِمَا؛ لِأَنَّ مَالِكًا قَدْ تَرَكَ قَوْلَهُ الْأَوَّلَ فِي التَّمْلِيكِ وَرَجَعَ إِلَى أَنْ قَالَ ذَلِكَ بِيَدِهَا حَتَّى تُوقَفَ، فَهُوَ أَشْكَلُ مِنْ التَّمْلِيكِ؛ لِأَنَّ مَالِكًا كَانَ يَقُولُ مَرَّةً إِذَا قَالَ الرَّجُلُ لِغُلَامِهِ أَنْتَ حُرٌّ إِذَا قَدِمَ أَبِي أَوْ أَنْتَ حُرٌّ إِنْ قَدِمَ أَبِي كَانَ يَقُولُ: هُمَا مُفْتَرِقَانِ، قَوْلُهُ إِذَا قَدِمَ أَبِي أَشَدُّ وَأَقْوَى عِنْدِي مِنْ قَوْلِهِ إِنْ قَدِمَ أَبِي ثُمَّ رَجَعَ، فَقَالَ: هُمَا سَوَاءٌ إِذَا وَإِنْ، فَعَلَى هَذَا رَأَيْتُ قَوْلَهُ إِذَا شِئْتِ فَأَنْتِ طَالِقٌ أَوْ إِنْ شِئْتِ فَأَنْتِ طَالِقٌ عَلَى قَوْلِهِ إِذَا قَدِمَ أَبِي فَأَنْتَ حُرٌّ وَإِنْ قَدِمَ أَبِي فَأَنْتَ حُرٌّ قُلْتُ: أَرَأَيْتَ إِنْ قَبِلَتْهُ أَيَكُونُ هَذَا تَرْكًا لِمَا كَانَ جَعَلَ لَهَا مِنْ ذَلِكَ؟ قَالَ: نَعَمْ وَهُوَ رَأْيِي وَلَمْ أَسْمَعْهُ مِنْ مَالِكٍ قُلْتُ: وَكَذَلِكَ إِنْ قَالَ: أَمْرُك بِيَدِك فَهُوَ مِثْلُ هَذَا؟ قَالَ: نَعَمْ، وَإِنَّمَا الَّذِي سَمِعْت مِنْ مَالِكٍ فِي أَمْرُكِ بِيَدِكِ (5 / 33),فيمن قال لامرأته: أنت طالق إن شئت أو لعبده أنت حر إذا قدم فلان قلت: أرأيت لو قال رجل لامرأته أنت طالق إذا شئت قال: قال مالك: إن المشيئة لها وإن قامت من مجلسها ذلك توقف، فتقضي أو تترك فإن هي تركته فجامعها قبل أن توقف أو تقضي فلا شيء لها وقد بطل ما كان في يديها من ذلك قال ابن القاسم: وإنما قلت لك في الرجل الذي يقول لامرأته أنت طالق إن شئت أن ذلك بيدها حتى توقف وإن تفرقا من مجلسهما؛ لأن مالكا قد ترك قوله الأول في التمليك ورجع إلى أن قال ذلك بيدها حتى توقف، فهو أشكل من التمليك؛ لأن مالكا كان يقول مرة إذا قال الرجل لغلامه أنت حر إذا قدم أبي أو أنت حر إن قدم أبي كان يقول: هما مفترقان، قوله إذا قدم أبي أشد وأقوى عندي من قوله إن قدم أبي ثم رجع، فقال: هما سواء إذا وإن، فعلى هذا رأيت قوله إذا شئت فأنت طالق أو إن شئت فأنت طالق على قوله إذا قدم أبي فأنت حر وإن قدم أبي فأنت حر قلت: أرأيت إن قبلته أيكون هذا تركا لما كان جعل لها من ذلك؟ قال: نعم وهو رأيي ولم أسمعه من مالك قلت: وكذلك إن قال: أمرك بيدك فهو مثل هذا؟ قال: نعم، وإنما الذي سمعت من مالك في أمرك بيدك (5 / 33),20313194-d173-40d6-b1b8-ed393f7f005b
Fadel_test.txt,2319 - حَدَّثَنَا عَبْدُ اللَّهِ بْنُ مُحَمَّدٍ قَالَ عَبْد اللَّهِ بْن أَحْمَد وَسَمِعْتُهُ أَنَا مِنْهُ حَدَّثَنَا عَلِيُّ بْنُ مُسْهِرٍ عَنِ ابْنِ أَبِي لَيْلَى عَنِ الْحَكَمِ عَنْ مِقْسَمٍ عَنِ ابْنِ عَبَّاسٍ قَالَ أُصِيبَ يَوْمِ الْخَنْدَقِ رَجُلٌ مِنْ الْمُشْرِكِينَ وَطَلَبُوا إِلَى النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ أَنْ يُجِنُّوهُ فَقَالَ لَا وَلَا كَرَامَةَ لَكُمْ قَالُوا فَإِنَّا نَجْعَلُ لَكَ عَلَى ذَلِكَ جُعْلًا قَالَ وَذَلِكَ أَخْبَثُ وَأَخْبَثُ (4 / 163),2319 - حدثنا عبد الله بن محمد قال عبد الله بن أحمد وسمعته أنا منه حدثنا علي بن مسهر عن ابن أبي ليلى عن الحكم عن مقسم عن ابن عباس قال أصيب يوم الخندق رجل من المشركين وطلبوا إلى النبي صلى الله عليه وسلم أن يجنوه فقال لا ولا كرامة لكم قالوا فإنا نجعل لك على ذلك جعلا قال وذلك أخبث وأخبث (4 / 163),0f174309-8e6f-4413-8b6a-3e40dbd30f6b
