filename,cleaned_sentence,unvowel_sentence
WikiNewsTruth.txt,"بِمَا فِي ذَلِكَ أَيُّ وَرَمٍ، أَوْ بُقْعَةٍ فِي الْجِلْدِ تُثِيرُ الْحَكَّةَ، أَوْ تُؤْلِمُ، أَوْ تَنْزِفُ، أَوْ لَا تَسْتَجِيبُ لِلْعِلَاجِ.
","بما في ذلك أي ورم، أو بقعة في الجلد تثير الحكة، أو تؤلم، أو تنزف، أو لا تستجيب للعلاج.
"
WikiNewsTruth.txt,"وَمِنَ الْمُرَجَّحِ أَنْ يَنْجَحَ الْعِلَاجُ إِذَا مَا تَمَّ اكْتِشَافُ هَذَا النَّوْعِ مِنَ السَّرَطَانِ فِي فَتْرَةٍ مُبَكِّرَةٍ.
دِرَاسَةٌ تَجْرِيبِيَّةٌ تُشِيرُ أَنَّ الْغِنَاءَ قَدْ يُفِيدُ فِي عِلَاجِ الشَّخِيرِ
أَجْرَى الْأَطِبَّاءُ فِي مِنْطَقَةِ دِيفُونْ وَإِكِسْتَرْ فِي إِنْكِلْتِرَا دِرَاسَةً تَجْرِيبِيَّةً لِعِلَاجِ الشَّخِيرِ بِتَمَارِينَ غِنَائِيَّةٍ فِي الْمَنْزِلِ عَلَى مَدَى ثَلَاثَةِ أَشْهُرٍ. ","ومن المرجح أن ينجح العلاج إذا ما تم اكتشاف هذا النوع من السرطان في فترة مبكرة.
دراسة تجريبية تشير أن الغناء قد يفيد في علاج الشخير
أجرى الأطباء في منطقة ديفون وإكستر في إنكلترا دراسة تجريبية لعلاج الشخير بتمارين غنائية في المنزل على مدى ثلاثة أشهر. "
WikiNewsTruth.txt,"وَتَبَيَّنَ أَنَّ الْفِئَةَ الَّتِي قَامَتْ بِالتَّمَارِينِ بِانْتِظَامٍ تَحَسَّنَتْ لَدَيْهَا جَوْدَةُ النَّوْمِ وَتَكْرَارُ الشَّخِيرِ وَلَكِنَّ شِدَّةَ الشَّخِيرِ لَمْ تَتَحَسَّنْ إِلَّا قَلِيلًا، فَاسْتَنْتَجَ الْبَاحِثُونَ أَنَّ التَّمَارِينَ الْغِنَائِيَّةَ قَدْ تُمَثِّلُ أُسْلُوبًا عِلَاجِيًّا مُفِيدًا لِلشَّخِيرِ، مَعَ أَنَّهُ يَحْتَاجُ إِلَى مَزِيدٍ مِنَ الدِّرَاسَاتِ لِلتَّحَقُّقِ مِنْ نَجَاعَتِهِ.
","وتبين أن الفئة التي قامت بالتمارين بانتظام تحسنت لديها جودة النوم وتكرار الشخير ولكن شدة الشخير لم تتحسن إلا قليلا، فاستنتج الباحثون أن التمارين الغنائية قد تمثل أسلوبا علاجيا مفيدا للشخير، مع أنه يحتاج إلى مزيد من الدراسات للتحقق من نجاعته.
"
WikiNewsTruth.txt,"وَزَّعَ الْبَاحِثُونَ الْمَرْضَى إِلَى مَجْمُوعَتَيْنِ، إِحْدَاهُمَا الْمَجْمُوعَةُ التَّجْرِيبِيَّةُ الَّتِي تَلَقَّتْ ثَلَاثَةَ أَقْرَاصٍ مُكْتَنِزَةٍ عَلَيْهَا تَمَارِينُ غِنَائِيَّةٌ مُرْفَقَةٌ بِتَعْلِيمَاتٍ يُطْلَبُ الْقِيَامُ بِهَا 20 دَقِيقَةً يَوْمِيًّا لِمُدَّةِ 3 أَشْهُرٍ، بِالْإِضَافَةِ إِلَى تَوْصِيَاتٍ عَامَّةٍ بِتَخْفِيفِ الْوَزْنِ وَالِامْتِنَاعِ عَنِ التَّدْخِينِ وَتَنَاوُلِ الْكُحُولِ وَالْمُنَوِّمَاتِ، وَالْمَجْمُوعَةُ الثَّانِيَةُ مَجْمُوعَةُ شَوَاهِدَ تَلَقَّتِ التَّوْصِيَاتِ الْعَامَّةَ فَقَطْ.
بَدَأَتِ الدِّرَاسَةُ عَلَى 127 مَرِيضٍ أَكْمَلَ 93 مِنْهُمِ الدِّرَاسَةَ حَتَّى نِهَايَتِهَا. ","وزع الباحثون المرضى إلى مجموعتين، إحداهما المجموعة التجريبية التي تلقت ثلاثة أقراص مكتنزة عليها تمارين غنائية مرفقة بتعليمات يطلب القيام بها 20 دقيقة يوميا لمدة 3 أشهر، بالإضافة إلى توصيات عامة بتخفيف الوزن والامتناع عن التدخين وتناول الكحول والمنومات، والمجموعة الثانية مجموعة شواهد تلقت التوصيات العامة فقط.
بدأت الدراسة على 127 مريض أكمل 93 منهم الدراسة حتى نهايتها. "
WikiNewsTruth.txt,"وَقَامَ الْبَاحِثُونَ بِقِيَاسِ جَوْدَةِ النَّوْمِ وَمُسْتَوَى الشَّخِيرِ قَبْلَ بِدَايَةِ الدِّرَاسَةِ ثُمَّ بَعْدَ انْتِهَائِهَا بِوَاسِطَةِ اسْتِمَارَاتٍ خَاصَّةٍ، إِلَّا أَنَّهُمْ لَمْ يُجْرُوا قِيَاسَاتٍ بِأَجْهِزَةٍ أَثْنَاءَ النَّوْمِ. وَلَمْ يَكُنِ الْبَاحِثُونَ الَّذِينَ أَجْرَوُا الْقِيَاسَاتِ يَعْلَمُونَ مَا إِذَا كَانَ الْمَرِيضُ يَنْتَمِي إِلَى مَجْمُوعَةِ التَّجْرِبَةِ أَمْ مَجْمُوعَةِ الشَّوَاهِدِ كَيْ لَا تُؤَثِّرَ هَذِهِ الْمَعْرِفَةُ عَلَى تَقْيِيمِهِمْ لِحَالَةِ الْمَرْضَى.
","وقام الباحثون بقياس جودة النوم ومستوى الشخير قبل بداية الدراسة ثم بعد انتهائها بواسطة استمارات خاصة، إلا أنهم لم يجروا قياسات بأجهزة أثناء النوم. ولم يكن الباحثون الذين أجروا القياسات يعلمون ما إذا كان المريض ينتمي إلى مجموعة التجربة أم مجموعة الشواهد كي لا تؤثر هذه المعرفة على تقييمهم لحالة المرضى.
"
WikiNewsTruth.txt,"وَجَدَ الْبَاحِثُونَ أَنَّ الْمَرْضَى الَّذِينَ ثَابَرُوا عَلَى التَّمَارِينِ الْغِنَائِيَّةِ تَحَسَّنَتْ لَدَيْهِمْ جَوْدَةُ النَّوْمِ وَتَكْرَارُ الشَّخِيرِ، وَكَانَتِ الْفُرُوقُ هَامَّةً إِحْصَائِيًّا. كَمَا تَحَسَّنَتْ شِدَّةُ الشَّخِيرِ عِنْدَ مَرْضَى التَّجْرِبَةِ، لَكِنَّ الْفَرْقَ لَمْ يَكُنْ مُهِمًّا إِحْصَائِيًّا.
","وجد الباحثون أن المرضى الذين ثابروا على التمارين الغنائية تحسنت لديهم جودة النوم وتكرار الشخير، وكانت الفروق هامة إحصائيا. كما تحسنت شدة الشخير عند مرضى التجربة، لكن الفرق لم يكن مهما إحصائيا.
"
WikiNewsTruth.txt,اسْتَنَدَتْ هَذِهِ الدِّرَاسَةُ إِلَى الِافْتِرَاضِ أَنَّ التَّمَارِينَ الْغِنَائِيَّةَ تُحَسِّنُ مُقَوِّيَةَ عَضَلَاتِ الْحَنْجَرَةِ فَتُخَفِّفُ الشَّخِيرَ الَّذِي يَنْجُمُ عَنِ ارْتِخَاءِ هَذِهِ الْعَضَلَاتِ أَثْنَاءَ النَّوْمِ، لَا سِيَّمَا عِنْدَ الْبُدَنَاءِ وَمَنْ يَتَنَاوَلُونَ أَدْوِيَةً مُنَوِّمَةً أَوْ مَشْرُوبَاتٍ كُحُولِيَّةً قَبْلَ النَّوْمِ.,استندت هذه الدراسة إلى الافتراض أن التمارين الغنائية تحسن مقوية عضلات الحنجرة فتخفف الشخير الذي ينجم عن ارتخاء هذه العضلات أثناء النوم، لا سيما عند البدناء ومن يتناولون أدوية منومة أو مشروبات كحولية قبل النوم.
WikiNewsTruth.txt,"وَكَانَ مُقَرَّرًا أَنْ يُنَاقِشَ الِاجْتِمَاعُ الْإِفْرَاجَ عَنِ الدُّفْعَةِ الْأُولَى مِنَ السُّجَنَاءِ الْفِلَسْطِينِيِّينَ، إِلَّا أَنَّ تَأْجِيلَ الِاجْتِمَاعِ لَنْ يُؤَثِّرَ عَلَى سَيْرِ الْعَمَلِيَّةِ حَيْثُ يَرْأَسُ وَزِيرُ الدِّفَاعِ مُوشِيهْ يَعْلُونِ اللَّجْنَةَ الْوِزَارِيَّةَ الْمُكَلَّفَةَ بِتَقْرِيرِ أَمْرِ السُّجَنَاءِ.
","وكان مقررا أن يناقش الاجتماع الإفراج عن الدفعة الأولى من السجناء الفلسطينيين، إلا أن تأجيل الاجتماع لن يؤثر على سير العملية حيث يرأس وزير الدفاع موشيه يعلون اللجنة الوزارية المكلفة بتقرير أمر السجناء.
"
WikiNewsTruth.txt,"وَقَدْ عَزَّزَ حَادِثُ الْوِلَادَةِ الِاقْتِصَادَ الْبِرِيطَانِيَّ بِشَكْلٍ مَلْحُوظٍ، إِذْ بَلَغَتْ عَائِدَاتُهُ حَوَالَيْ 304 مِلْيُونِ يُورُو، وَمِنَ الْمُتَوَقَّعِ أَنْ يَمْتَدَّ أَثَرُ الْوِلَادَةِ لِيَشْمَلَ تِجَارَةَ شَهْرَيْ يُولْيُو وَأُغُسْطُسَ، وَأَنْ تُقَارِبَ عَائِدَاتُهُ الْمَالِيَّةُ 283 مِلْيُونِ يُورُو، مِنْهَا 182 مِلْيُونٍ مِنْ أَلْعَابِ الْأَطْفَالِ وَالْحُلِيِّ وَالتِّذْكَارَاتِ، وَأَنَّهُ مِنَ الْمُتَوَقَّعِ إِنْفَاقُ 29 مِلْيُونَ يُورُو عَلَى وَجَبَاتِ الطَّعَامِ.
","وقد عزز حادث الولادة الاقتصاد البريطاني بشكل ملحوظ، إذ بلغت عائداته حوالي 304 مليون يورو، ومن المتوقع أن يمتد أثر الولادة ليشمل تجارة شهري يوليو وأغسطس، وأن تقارب عائداته المالية 283 مليون يورو، منها 182 مليون من ألعاب الأطفال والحلي والتذكارات، وأنه من المتوقع إنفاق 29 مليون يورو على وجبات الطعام.
"
WikiNewsTruth.txt,"وَأَرْدَفَتْ قَائِلَةً: إِنَّ الْمَعْلُومَاتِ الْمُتَوَافِرَةَ عَنْ مَرَضِ إِنْفِلْوَنْزَا الْخَنَازِيرِ لَا تَزَالُ غَيْرَ كَافِيَةٍ، كَمَا أَنَّ طَبِيعَةَ الْمَرَضِ لَا تَزَالُ تَتَّضِحُ يَوْمًا بَعْدَ يَوْمٍ. وَدَعَتِ الْمُنَظَّمَةُ دُوَلَ الْعَالَمِ إِلَى تَوَخِّي الْحَيْطَةِ وَالْحَذَرِ مِنْ تَفَشِّي فَيْرُوسَاتٍ مُشَابِهَةٍ بَعْدَ اكْتِشَافِ سُلَالَاتٍ مُرْتَبِطَةٍ بِالْمَرَضِ فِي كُلٍّ مِنَ الْمَكْسِيكِ وَالْوِلَايَاتِ الْمُتَّحِدَةِ.
","وأردفت قائلة: إن المعلومات المتوافرة عن مرض إنفلونزا الخنازير لا تزال غير كافية، كما أن طبيعة المرض لا تزال تتضح يوما بعد يوم. ودعت المنظمة دول العالم إلى توخي الحيطة والحذر من تفشي فيروسات مشابهة بعد اكتشاف سلالات مرتبطة بالمرض في كل من المكسيك والولايات المتحدة.
"
WikiNewsTruth.txt,"وَأَشَارَ وَزِيرُ الصِّحَّةِ الْمِصْرِيُّ إِلَى أَنَّ الْمَسْحَ الْحَرَارِيَّ بِمَطَارِ الْقَاهِرَةِ لَمْ يَكْشِفِ الْحَالَةَ، نَظَرًا لِلْأَدْوِيَةِ الْمُعْطَاةِ لَهَا الَّتِي خَفَّفَتْ مِنْ دَرَجَةِ حَرَارَتِهَا وَكَانَتْ جَالِسَةً عَلَى كُرْسِيٍّ مُتَحَرِّكٍ، وَعِنْدَ عَوْدَتِهَا إِلَى مُحَافَظَةِ الْمَنُوفِيَّةِ سَاءَتْ حَالَتُهَا، وَاضْطُرَّ أَهْلُهَا لِنَقْلِهَا إِلَى إِحْدَى الْمُسْتَشْفَيَاتِ بِمُحَافَظَةِ الْغَرْبِيَّةِ.
","وأشار وزير الصحة المصري إلى أن المسح الحراري بمطار القاهرة لم يكشف الحالة، نظرا للأدوية المعطاة لها التي خففت من درجة حرارتها وكانت جالسة على كرسي متحرك، وعند عودتها إلى محافظة المنوفية ساءت حالتها، واضطر أهلها لنقلها إلى إحدى المستشفيات بمحافظة الغربية.
"
WikiNewsTruth.txt,"وَكَانَ مَجْلِسُ الشَّعْبِ الْمِصْرِيُّ قَدْ دَعَا الْحُكُومَةَ إِلَى الْقَضَاءِ عَلَى قُطْعَانِ الْخَنَازِيرِ فَوْرًا بِسَبَبِ الْخَطَرِ الَّذِي تُشَكِّلُهُ عَلَى الصِّحَّةِ الْعَامَّةِ فِي مِصْرَ حَسْبَمَا نَقَلَتْ وِكَالَةُ أَنْبَاءِ الشَّرْقِ الْأَوْسَطِ الْمِصْرِيَّةُ عَنْ بَيَانٍ لِلْمَجْلِسِ.
","وكان مجلس الشعب المصري قد دعا الحكومة إلى القضاء على قطعان الخنازير فورا بسبب الخطر الذي تشكله على الصحة العامة في مصر حسبما نقلت وكالة أنباء الشرق الأوسط المصرية عن بيان للمجلس.
"
WikiNewsTruth.txt,"وَيَخْشَى الْمَعْنِيُّونَ بِالصِّحَّةِ فِي مِصْرَ مِنْ تَفَشِّي هَذَا الْوَبَاءِ بِسُرْعَةٍ كَبِيرَةٍ نَظَرًا لِلْكَثَافَةِ السُّكَّانِيَّةِ الْعَالِيَةِ فِي مِصْرَ حَيْثُ يَقْطُنُ غَالِبِيَّةُ السُّكَّانِ الْبَالِغُ عَدَدُهُمْ 80 مِلْيُونَ نَسَمَةٍ فِي شَرِيطٍ ضَيِّقٍ مِنْ وَادِي النِّيلِ بَيْنَمَا يَقْطُنُ عِدَّةُ مَلَايِينَ فِي أَحْزِمَةِ الْفَقْرِ فِي ضَوَاحِي الْعَاصِمَةِ الْقَاهِرَةِ.
","ويخشى المعنيون بالصحة في مصر من تفشي هذا الوباء بسرعة كبيرة نظرا للكثافة السكانية العالية في مصر حيث يقطن غالبية السكان البالغ عددهم 80 مليون نسمة في شريط ضيق من وادي النيل بينما يقطن عدة ملايين في أحزمة الفقر في ضواحي العاصمة القاهرة.
"
WikiNewsTruth.txt,"وَتَتَرَاوَحُ أَعْدَادُ الْخَنَازِيرِ فِي مِصْرَ مَا بَيْنَ 300 إِلَى 400 أَلْفٍ وَيَقُومُ بِتَرْبِيَتِهَا الْأَقْبَاطُ وَيُمْكِنُ مُشَاهَدَةُ هَذِهِ الْقُطْعَانِ فِي أَحْيَاءِ الْقَاهِرَةِ ذَاتِ الْغَالِبِيَّةِ الْقِبْطِيَّةِ.
# سِيَاسَةٌ
الْقَاعِدَةُ تُعْلِنُ تَشْكِيلَ فَرْعٍ جَدِيدٍ لَهَا وَهُوَ تَنْظِيمُ الْقَاعِدَةِ الْإِلِكْتِرُونِيُّ
أَعْلَنَتِ الْقِيَادَةُ الْعَامَّةُ فِي تَنْظِيمِ الْقَاعِدَةِ تَشْكِيلَ قَاعِدَةِ الْجِهَادِ الْإِلِكْتِرُونِيَّةِ كَفَرْعٍ لَهَا وَأَيْضًا تَنْظِيمَ قَاعِدَةِ الْجِهَادِ الْإِلِكْتِرُونِيَّةِ يُعْتَبَرُ مُخَابَرَاتِ تَنْظِيمِ الْقَاعِدَةِ. ","وتتراوح أعداد الخنازير في مصر ما بين 300 إلى 400 ألف ويقوم بتربيتها الأقباط ويمكن مشاهدة هذه القطعان في أحياء القاهرة ذات الغالبية القبطية.
# سياسة
القاعدة تعلن تشكيل فرع جديد لها وهو تنظيم القاعدة الإلكتروني
أعلنت القيادة العامة في تنظيم القاعدة تشكيل قاعدة الجهاد الإلكترونية كفرع لها وأيضا تنظيم قاعدة الجهاد الإلكترونية يعتبر مخابرات تنظيم القاعدة. "
WikiNewsTruth.txt,"وَجَاءَ أَيْضًا فِي تَسْجِيلٍ مَرْئِيٍّ بُثَّ عَلَى الْإِنْتَرْنِتْ: نُعْلِنُ عَنْ تَشْكِيلِ فَرْعٍ جَدِيدٍ لِجَمَاعَةِ قَاعِدَةِ الْجِهَادِ وَهُوَ جَمَاعَةُ قَاعِدَةِ الْجِهَادِ الْإِلِكْتِرُونِيَّةِ.
وَالْقَاعِدَةُ تَنْظِيمٌ عَالَمِيٌّ يَتَبَنَّى فِكْرَةَ الْجِهَادِ ضِدَّ مَا يُسَمِّيهِ "" الْحُكُومَاتِ الْكَافِرَةَ "" وَتَحْرِيرَ بِلَادِ الْمُسْلِمِينَ مِنَ الْوُجُودِ الْأَجْنَبِيِّ أَيًّا كَانَ وَإِقَامَةِ الْخِلَافَةِ الْإِسْلَامِيَّةِ، وَتُصَنِّفُهُ الْوِلَايَاتُ الْمُتَّحِدَةُ وَأَغْلَبُ الدُّوَلِ الْغَرْبِيَّةِ أَبْرَزَ تَنْظِيمٍ إِرْهَابِيٍّ عَالَمِيٍّ.
","وجاء أيضا في تسجيل مرئي بث على الإنترنت: نعلن عن تشكيل فرع جديد لجماعة قاعدة الجهاد وهو جماعة قاعدة الجهاد الإلكترونية.
والقاعدة تنظيم عالمي يتبنى فكرة الجهاد ضد ما يسميه "" الحكومات الكافرة "" وتحرير بلاد المسلمين من الوجود الأجنبي أيا كان وإقامة الخلافة الإسلامية، وتصنفه الولايات المتحدة وأغلب الدول الغربية أبرز تنظيم إرهابي عالمي.
"
WikiNewsTruth.txt,"وَقَالَ الْقِيَادِيُّ فِي الِائْتِلَافِ وَرَئِيسُ الْأَمَانَةِ الْعَامَّةِ لِ "" إِعْلَانِ دِمَشْقَ "" سَمِيرُ نَشَّارٍ مِنْ تُرْكِيَا أَنَّ "" التَّدَاوُلَ قَائِمٌ بَيْنَ أَعْضَاءِ الْهَيْئَةِ الْعَامَّةِ لِلِائْتِلَافِ الْوَطَنِيِّ لِقُوَى الثَّوْرَةِ وَالْمُعَارَضَةِ السُّورِيَّةِ حَوْلَ اخْتِيَارِ هَيْئَةٍ رِئَاسِيَّةٍ جَدِيدَةٍ، وَهُنَاكَ مَسْعًى لِلتَّوَصُّلِ إِلَى صِيغَةٍ تَوَافُقِيَّةٍ "".
","وقال القيادي في الائتلاف ورئيس الأمانة العامة ل "" إعلان دمشق "" سمير نشار من تركيا أن "" التداول قائم بين أعضاء الهيئة العامة للائتلاف الوطني لقوى الثورة والمعارضة السورية حول اختيار هيئة رئاسية جديدة، وهناك مسعى للتوصل إلى صيغة توافقية "".
"
WikiNewsTruth.txt,"وَقَدْ وُلِدَ فِي دِمَشْقَ عَامَ 1959، وَأَمْضَى غَالِبِيَّةَ حَيَاتِهِ الْمِهْنِيَّةِ فِي السُّعُودِيَّةِ حَيْثُ تَسَلَّمَ مَنَاصِبَ عِدَّةً فِي إِدَارَةِ مُسْتَشْفَيَاتٍ وَمُؤَسَّسَاتٍ تِجَارِيَّةٍ.
أَمَّا خَالِدُ خُوجَةَ، فَهُوَ طَبِيبٌ فِي الْأَرْبَعِينِيَّاتِ، غَادَرَ سُورِيَّةَ بَعْدَ تَوْقِيفِهِ مَعَ عَائِلَتِهِ فِي الثَّمَانِينَاتِ بِسَبَبِ نَشَاطِ الْعَائِلَةِ الْمُعَارِضِ، وَكَانَ لَا يَزَالُ فَتًى صَغِيرًا. خَرَجَ مِنَ السِّجْنِ قَبْلَ إِتْمَامِ الثَّامِنَةَ عَشْرَةَ وَانْتَقَلَ إِلَى تُرْكِيَا لِيَعِيشَ مَعَ أَخْوَالِهِ فِيهَا. ","وقد ولد في دمشق عام 1959، وأمضى غالبية حياته المهنية في السعودية حيث تسلم مناصب عدة في إدارة مستشفيات ومؤسسات تجارية.
أما خالد خوجة، فهو طبيب في الأربعينيات، غادر سورية بعد توقيفه مع عائلته في الثمانينات بسبب نشاط العائلة المعارض، وكان لا يزال فتى صغيرا. خرج من السجن قبل إتمام الثامنة عشرة وانتقل إلى تركيا ليعيش مع أخواله فيها. "
WikiNewsTruth.txt,"الْمُلْصَقَاتُ الَّتِي تَنْتَشِرُ فِي شَوَارِعِ الْعَاصِمَةِ تَقُولُ "" شَعْبٌ وَاحِدٌ، أُمَّةٌ وَاحِدَةٌ "" لَمْ تَعُدْ تَخْدَعُ أَحَدًا، فَقَدْ أَصْبَحَتِ الْبِلَادُ مُنْذُ نَحْوِ سَبْعَةِ أَشْهُرٍ أَكْثَرَ تَمَزُّقًا مِنْ أَيِّ وَقْتٍ مَضَى. ","الملصقات التي تنتشر في شوارع العاصمة تقول "" شعب واحد، أمة واحدة "" لم تعد تخدع أحدا، فقد أصبحت البلاد منذ نحو سبعة أشهر أكثر تمزقا من أي وقت مضى. "
WikiNewsTruth.txt,"فِي الْمَنَاطِقِ الْأَكْثَرِ تَضَرُّرًا وَهِيَ وِلَايَاتُ الْوَحْدَةِ (شَمَالًا) وَأَعَالِي النِّيلِ (شَمَالَ شَرْقٍ) وَجُونْقِلِي (شَرْقًا) فَقَدَ الرُّعَاةُ مَاشِيَتَهُمْ وَالْمُزَارِعُونَ مَحَاصِيلَهُمْ فِي حِينِ لَمْ يَتَبَقَّ وَقْتٌ طَوِيلٌ قَبْلَ انْتِهَاءِ مَوْسِمِ الزَّرْعِ. الْجُوعُ يَدْفَعُ الْكَثِيرَ مِنَ الْمَدَنِيِّينَ إِلَى اللُّجُوءِ لِقَوَاعِدِ الْأُمَمِ الْمُتَّحِدَةِ حَيْثُ يَحْتَمِي نَحْوُ مِائَةِ أَلْفِ شَخْصٍ مِنَ الرُّعْبِ مُنْذُ دِيسِمْبِرَ الْمَاضِي.
","في المناطق الأكثر تضررا وهي ولايات الوحدة (شمالا) وأعالي النيل (شمال شرق) وجونقلي (شرقا) فقد الرعاة ماشيتهم والمزارعون محاصيلهم في حين لم يتبق وقت طويل قبل انتهاء موسم الزرع. الجوع يدفع الكثير من المدنيين إلى اللجوء لقواعد الأمم المتحدة حيث يحتمي نحو مائة ألف شخص من الرعب منذ ديسمبر الماضي.
"
WikiNewsTruth.txt,"وَفِي حِينِ تَعِيشُ أَعْدَادٌ لَا تُحْصَى مِنْ أَبْنَاءِ جَنُوبِ السُّودَانِ مُعَانَاةً لَا تُحْتَمَلُ تَمَخَّضَتْ مُفَاوَضَاتُ السَّلَامِ الَّتِي تُعْقَدُ فِي فَنَادِقَ فَخْمَةٍ فِي أَدِيسَ أَبَابَا عَنِ الْعَدِيدِ مِنَ اتِّفَاقَاتِ وَقْفِ إِطْلَاقِ النَّارِ بَلْ وَعَنْ تَعَهُّدٍ بِتَشْكِيلِ حُكُومَةِ وَحْدَةٍ وَطَنِيَّةٍ.
لَكِنَّ كُلَّ هَذِهِ الْوُعُودِ تَبَخَّرَتْ فِي الْهَوَاءِ وَالْأَدْهَى أَنَّ الْفَرِيقَيْنِ يُقَاطِعَانِ مُنْذُ أَيَّامٍ هَذِهِ الْمُبَاحَثَاتِ.
","وفي حين تعيش أعداد لا تحصى من أبناء جنوب السودان معاناة لا تحتمل تمخضت مفاوضات السلام التي تعقد في فنادق فخمة في أديس أبابا عن العديد من اتفاقات وقف إطلاق النار بل وعن تعهد بتشكيل حكومة وحدة وطنية.
لكن كل هذه الوعود تبخرت في الهواء والأدهى أن الفريقين يقاطعان منذ أيام هذه المباحثات.
"
WikiNewsTruth.txt,"الِاتِّحَادُ الْأُورُوبِّيُّ يُقَرِّرُ تَخْفِيضَ الْعُقُوبَاتِ عَلَى إِيرَانَ
أَعْلَنَ الْيَوْمَ الْإِثْنَيْنَ لُورَانْ فَابْيُوسْ وَزِيرُ الْخَارِجِيَّةِ الْفَرَنْسِيُّ لِإِذَاعَةِ أُورُوبَّا - 1 أَنَّ الِاتِّحَادَ الْأُورُوبِّيَّ سَيَقُومُ بِتَخْفِيضِ الْعُقُوبَاتِ الْأُورُوبِّيَّةِ عَلَى إِيرَانَ فِي كَانُونَ الْأَوَّلِ slash دِيسِمْبِرَ الْمُقْبِلِ كَجُزْءٍ مِنَ الِاتِّفَاقِيَّةِ الَّتِي أَبْرَمَتْهَا إِيرَانُ مَعَ مَجْمُوعَةِ الدُّوَلِ 5 plus 1 (الْمُكَوَّنَةِ مِنَ الْوِلَايَاتِ الْمُتَّحِدَةِ، بِرِيطَانْيَا، فَرَنْسَا، رُوسْيَا، الصِّينِ وَأَلْمَانْيَا) وَقَالَ أَيْضًا "" إِيرَانُ مُلْتَزِمَةٌ بِالتَّخَلِّي عَنِ احْتِمَالِ إِنْتَاجِ أَسْلِحَةٍ نَوَوِيَّةٍ. ","الاتحاد الأوروبي يقرر تخفيض العقوبات على إيران
أعلن اليوم الإثنين لوران فابيوس وزير الخارجية الفرنسي لإذاعة أوروبا - 1 أن الاتحاد الأوروبي سيقوم بتخفيض العقوبات الأوروبية على إيران في كانون الأول slash ديسمبر المقبل كجزء من الاتفاقية التي أبرمتها إيران مع مجموعة الدول 5 plus 1 (المكونة من الولايات المتحدة، بريطانيا، فرنسا، روسيا، الصين وألمانيا) وقال أيضا "" إيران ملتزمة بالتخلي عن احتمال إنتاج أسلحة نووية. "
WikiNewsTruth.txt,"هَذَا أَمْرٌ وَاضِحٌ كُلَّ الْوُضُوحِ "" وَلَكِنَّهُ لَمْ يَكْشِفْ عَنِ الْمَجَالَاتِ الَّتِي سَيَشْمَلُهَا هَذَا التَّخْفِيفُ.
كَمَا أَكَّدَ أَنَّهُ سَيَتِمُّ عَقْدُ اجْتِمَاعٍ لِوُزَرَاءِ خَارِجِيَّةِ دُوَلِ الِاتِّحَادِ الْأُورُوبِّيِّ خِلَالَ أَسَابِيعَ كَمَا قَالَ إِنَّ رَفْعَ الْعُقُوبَاتِ هَذَا "" سَيَكُونُ مَحْدُودًا وَدَقِيقًا وَقَابِلًا لِلتَّرَاجُعِ "" كَمَا قَالَ: "" طَالَمَا لَا تَزَالُ هُنَاكَ بَعْضُ الْقَضَايَا الْعَالِقَةِ الَّتِي تَحْتَاجُ إِلَى تَسْوِيَةٍ. ","هذا أمر واضح كل الوضوح "" ولكنه لم يكشف عن المجالات التي سيشملها هذا التخفيف.
كما أكد أنه سيتم عقد اجتماع لوزراء خارجية دول الاتحاد الأوروبي خلال أسابيع كما قال إن رفع العقوبات هذا "" سيكون محدودا ودقيقا وقابلا للتراجع "" كما قال: "" طالما لا تزال هناك بعض القضايا العالقة التي تحتاج إلى تسوية. "
WikiNewsTruth.txt,"لَمْ يَتِمَّ التَّوَصُّلُ إِلَى أَيِّ تَسْوِيَةٍ (نِهَائِيَّةٍ) "". كَمَا لَمَّحَ إِلَى إِمْكَانِيَّةِ قِيَامِ الْوِلَايَاتِ الْمُتَّحِدَةِ بِتَخْفِيفِ الْعُقُوبَاتِ الَّتِي تَفْرِضُهَا عَلَى إِيرَانَ.
وَفِي مَعْرِضِ رَدِّ الْوَزِيرِ الْفَرَنْسِيِّ عَلَى سُؤَالٍ حَوْلَ التَّخَوُّفِ مِنْ قِيَامِ إِسْرَائِيلَ بِغَارَاتٍ وِقَائِيَّةٍ عَلَى إِيرَانَ قَالَ: "" فِي هَذِهِ الْمَرْحَلَةِ لَا، لِأَنَّ لَا أَحَدَ سَيَتَفَهَّمُ ذَلِكَ "".
","لم يتم التوصل إلى أي تسوية (نهائية) "". كما لمح إلى إمكانية قيام الولايات المتحدة بتخفيف العقوبات التي تفرضها على إيران.
وفي معرض رد الوزير الفرنسي على سؤال حول التخوف من قيام إسرائيل بغارات وقائية على إيران قال: "" في هذه المرحلة لا، لأن لا أحد سيتفهم ذلك "".
"
